Country_Name,Country_Code,Series_Code,YR1990,YR2000,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015
Venezuela- RB,VEN,NY-GNP-ATLS-CD,50751049556,99738901186,1.65E+11,2.08E+11,2.60E+11,2.90E+11,3.34E+11,3.47E+11,3.73E+11,0,0,0
Venezuela- RB,VEN,NY-GNP-PCAP-CD,2560,4070,6050,7520,9230,10150,11530,11790,12500,0,0,0
Venezuela- RB,VEN,NY-GNP-MKTP-PP-CD,1.82E+11,2.76E+11,4.01E+11,4.56E+11,4.85E+11,4.67E+11,4.63E+11,4.89E+11,5.24E+11,5.36E+11,0,0
Venezuela- RB,VEN,NY-GNP-PCAP-PP-CD,9190,11290,14750,16480,17230,16350,15970,16620,17540,17700,0,0
Venezuela- RB,VEN,SI-DST-FRST-20,0,0,3.18,0,0,0,0,0,0,0,0,0
Venezuela- RB,VEN,SP-DYN-LE00-IN,69.82860976,72.34612195,73.30104878,73.38890244,73.4762439,73.568,73.67160976,73.79165854,73.92573171,74.07441463,74.23619512,74.40960976
Venezuela- RB,VEN,SP-DYN-TFRT-IN,3.448,2.822,2.595,2.562,2.531,2.501,2.472,2.444,2.417,2.391,2.365,2.34
Venezuela- RB,VEN,SP-ADO-TFRT,97.059,88.9982,83.6358,82.554,82.2228,81.8916,81.5604,81.2292,80.898,80.2826,79.6672,0
Venezuela- RB,VEN,SP-DYN-CONU-ZS,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela- RB,VEN,SH-STA-BRTC-ZS,0,94,0,0,0,0,0,0,96,0,0,0
Venezuela- RB,VEN,SH-DYN-MORT,29.6,21.7,17.9,17.4,17.1,16.8,16.6,16.4,16.1,15.7,15.3,14.9
Venezuela- RB,VEN,SH-STA-MALN-ZS,6.699999809,3.900000095,3.900000095,3.700000048,3.200000048,2.900000095,0,0,0,0,0,0
Venezuela- RB,VEN,SH-IMM-MEAS,61,84,82,87,93,87,79,86,87,85,89,0
Venezuela- RB,VEN,SE-PRM-CMPT-ZS,78.95549,81.92593,93.64343,95.73083,93.57685,93.6521,92.52151,93.91329,95.27824,95.31894,96.24232,0
Venezuela- RB,VEN,SE-PRM-ENRR,105.8525,99.28468,102.73016,104.61711,101.92826,102.24411,101.67858,101.44112,101.53069,102.03063,100.845,0
Venezuela- RB,VEN,SE-SEC-ENRR,55.49662,59.32583,75.61009,78.14587,79.91281,80.89369,80.94776,82.06468,84.39415,92.12468,91.61128,0
Venezuela- RB,VEN,SE-ENR-PRSC-FM-ZS,0,1.04656,1.03038,1.02566,1.02165,1.01843,1.01843,1.01939,1.02265,1.02681,1.01838,0
Venezuela- RB,VEN,SH-DYN-AIDS-ZS,0.1,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0
Venezuela- RB,VEN,AG-LND-FRST-K2,520260,491510,476714,476298,475882,475466,475050,473406,471762,470118,468474,466830
Venezuela- RB,VEN,ER-PTD-TOTL-ZS,26.9,36.67,0,0,0,0,0,0,0,0,36.69,0
Venezuela- RB,VEN,ER-H2O-FWTL-ZS,0,0,0,2.811180124,0,0,0,0,0,0,2.811180124,0
Venezuela- RB,VEN,SH-H2O-SAFE-ZS,88.8,91.1,92.1,92.2,92.4,92.5,92.7,92.8,92.9,93.1,93.1,93.1
Venezuela- RB,VEN,SH-STA-ACSN,82.1,88.3,91.2,91.7,92.1,92.6,93,93.5,94,94.4,94.4,94.4
Venezuela- RB,VEN,SP-URB-GROW,2.950379569,2.268241718,1.722244928,1.683810814,1.645409051,1.605628392,1.565271051,1.524672597,1.485429987,1.451382245,1.423336201,0
Venezuela- RB,VEN,EG-USE-PCAP-KG-OE,1993.132702,2094.341326,2304.311179,2096.724621,2307.745328,2276.799915,2496.242983,2283.491661,2447.284134,2271.187535,0,0
Venezuela- RB,VEN,EN-ATM-CO2E-PC,6.150573466,6.226034565,6.227287358,5.868518021,6.6048923,6.525292813,6.811756484,6.416333581,0,0,0,0
Venezuela- RB,VEN,EG-USE-ELEC-KH-PC,2449.05349,2636.11546,2958.426416,2973.004727,3071.802553,3033.866463,3134.425413,3196.893423,3249.789862,3245.073787,0,0
Venezuela- RB,VEN,NY-GDP-MKTP-CD,47027508385,1.17E+11,1.83E+11,2.30E+11,3.16E+11,3.29E+11,3.94E+11,3.16E+11,3.81E+11,0,0,0
Venezuela- RB,VEN,NY-GDP-MKTP-KD-ZG,6.467940756,3.686944167,9.872149109,8.753463385,5.277965858,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-4,0
Venezuela- RB,VEN,NY-GDP-DEFL-KD-ZG,41.74065726,29.45282511,17.90431555,15.44870883,30.13219239,7.83166636,45.9432687,28.14919095,14.05943006,35.50267463,0,0
Venezuela- RB,VEN,NV-AGR-TOTL-ZS,5.466066,4.210018277,3.977649831,4.125018548,4.444210091,6.128733756,5.791328358,5.432203664,5.471007935,0,0,0
Venezuela- RB,VEN,NV-IND-TOTL-ZS,60.5607966,49.67352354,56.48375514,53.30814814,54.09088371,44.17495606,52.15558721,52.69964761,49.25311954,0,0,0
Venezuela- RB,VEN,NV-SRV-TETC-ZS,33.9731374,46.11645818,39.53859502,42.56673162,41.46484894,49.69624116,42.05305773,0,0,0,0,0
Venezuela- RB,VEN,NE-EXP-GNFS-ZS,39.45002349,29.74421966,36.51862161,31.13050959,30.82166901,18.07151887,28.53040699,29.94301461,26.17101425,24.76497831,0,0
Venezuela- RB,VEN,NE-IMP-GNFS-ZS,20.18408598,18.11300189,22.14696995,25.06853305,21.00734337,20.44941079,17.60648654,19.69510699,24.23255313,29.51278295,0,0
Venezuela- RB,VEN,NE-GDI-TOTL-ZS,10.21993532,24.17039199,26.92191284,30.34000975,26.82612588,25.79694602,21.97165797,23.07239708,26.59674445,27.26895329,0,0
Venezuela- RB,VEN,GC-REV-XGRT-GD-ZS,24.46008612,21.17891211,0,0,0,0,0,0,0,0,0,0
Venezuela- RB,VEN,GC-BAL-CASH-GD-ZS,3.037658014,-1.238752656,0,0,0,0,0,0,0,0,0,0
Venezuela- RB,VEN,IC-REG-DURS,0,0,143,142,141,141,141,141,144,144,144,144
Venezuela- RB,VEN,FS-AST-DOMS-GD-ZS,38.64186719,14.90762371,18.42123602,19.94082614,20.18480518,25.90267578,22.50876865,33.65569891,48.34235619,61.92782976,0,0
Venezuela- RB,VEN,GC-TAX-TOTL-GD-ZS,18.10471198,13.28660355,0,0,0,0,0,0,0,0,0,0
Venezuela- RB,VEN,MS-MIL-XPND-GD-ZS,1.568724418,1.526570129,1.633757629,1.289305124,1.370437899,1.220338899,0.853924398,0.753524678,1.302331847,1.430909738,0,0
Venezuela- RB,VEN,IT-CEL-SETS-P2,0.037597287,22.31756703,69.10208356,86.13026924,97.48959044,98.39250828,95.99511185,97.56403127,102.0507277,101.614434,98.95200348,0
Venezuela- RB,VEN,IT-NET-USER-P2,0,3.359597465,15.22471148,20.83,25.88,32.7,37.37,40.22,49.05008307,54.9,57,0
Venezuela- RB,VEN,TX-VAL-TECH-MF-ZS,3.938725197,2.890965786,2.413791343,0,3.471367674,4.177609884,5.052219641,2.79617388,0.001326805,1.130332031,0,0
Venezuela- RB,VEN,IQ-SCI-OVRL,0,0,82.22222222,86.66666667,90,86.66666667,83.33333333,78.88888889,77.77777778,80,81.11111111,82.22223333
Venezuela- RB,VEN,TG-VAL-TOTL-GD-ZS,52.80313768,42.4609585,54.06329825,50.3882918,46.09344302,30.09632297,26.59842861,44.49255095,41.45704311,0,0,0
Venezuela- RB,VEN,TT-PRI-MRCH-XD-WD,89.58333333,100,184.4003451,202.1237763,249.4693572,181.6579634,215.9341082,259.5085093,262.0892183,254.6287873,0,0
Venezuela- RB,VEN,DT-DOD-DECT-CD,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela- RB,VEN,DT-TDS-DECT-EX-ZS,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela- RB,VEN,SM-POP-NETM,0,0,0,-28395,0,0,0,0,-69121,0,0,0
Venezuela- RB,VEN,BX-TRF-PWKR-CD-DT,1000000,17000000,165000000,151000000,137000000,131000000,143000000,138000000,118000000,120000000,121193609,0
Venezuela- RB,VEN,BX-KLT-DINV-CD-WD,451000000,4701000000,198000000,2517000000,1258000000,-2553000000,1903000000,3889000000,2199000000,6927000000,0,0
Venezuela- RB,VEN,DT-ODA-ALLD-CD,76360000,76060000,62930000,77760000,59220000,66340000,52570000,46470000,48060000,35160000,40630000,0
Peru,PER,SP-POP-TOTL,21826658,25914875,27949958,28292768,28642048,29001563,29373644,29759891,30158768,30565461,30973148,31377000
Peru,PER,SP-POP-GROW,2.119753186,1.37377566,1.222296627,1.219052737,1.226962363,1.247387717,1.274808461,1.306373763,1.331414618,1.339495248,1.32499896,0
Peru,PER,AG-SRF-TOTL-K2,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220
Peru,PER,EN-POP-DNST,17.05207656,20.24599609,21.83590469,22.103725,22.3766,22.65747109,22.94815938,23.24991484,23.5615375,23.87926641,24.19777188,0
Peru,PER,SI-POV-NAHC,0,0,49.2,42.4,37.3,33.5,30.8,27.8,25.8,23.9,22.7,0
Peru,PER,SI-POV-DDAY,0,16.5,12.39,10.03,7.94,6.27,4.74,4.35,4.13,3.7,0,0
Peru,PER,NY-GNP-ATLS-CD,19254119836,51066896585,77875892480,89879541487,1.08E+11,1.14E+11,1.29E+11,1.45E+11,1.70E+11,1.90E+11,1.97E+11,0
Peru,PER,NY-GNP-PCAP-CD,880,1970,2790,3180,3760,3920,4380,4870,5650,6230,6360,0
Peru,PER,NY-GNP-MKTP-PP-CD,74295945750,1.30E+11,1.88E+11,2.10E+11,2.36E+11,2.41E+11,2.63E+11,2.85E+11,3.12E+11,3.39E+11,3.54E+11,0
Peru,PER,NY-GNP-PCAP-PP-CD,3400,5010,6710,7420,8240,8310,8950,9570,10330,11080,11440,0
Peru,PER,SI-DST-FRST-20,0,3.37,3.32,3.33,3.7,3.94,4.24,4.31,4.28,4.43,0,0
Peru,PER,SP-DYN-LE00-IN,65.53043902,70.50743902,72.74343902,72.99695122,73.22502439,73.43614634,73.63980488,73.84497561,74.05765854,74.28385366,74.52553659,74.78073171
Peru,PER,SP-DYN-TFRT-IN,3.828,2.929,2.648,2.616,2.59,2.566,2.545,2.525,2.504,2.48,2.455,2.427
Peru,PER,SP-ADO-TFRT,70.7978,65.1004,56.0584,54.698,54.1862,53.6744,53.1626,52.6508,52.139,50.9086,49.6782,0
Peru,PER,SP-DYN-CONU-ZS,0,68.9,71.3,0,72.4,73.2,74.4,75.4,75.5,74,74.6,0
Peru,PER,SH-STA-BRTC-ZS,0,62.5,74.7,0,82.1,82.5,83.8,85,86.7,0,90,0
Peru,PER,SH-DYN-MORT,79.7,38.6,25.9,24.5,23.2,22.1,21,20,19.1,18.3,17.5,16.9
Peru,PER,SH-STA-MALN-ZS,0,5.199999809,0,0,4.5,4.300000191,4.300000191,4.199999809,3.5,0,0,0
Peru,PER,SH-IMM-MEAS,64,97,93,92,92,91,94,96,94,85,89,0
Peru,PER,SE-PRM-CMPT-ZS,0,101.27117,103.60966,105.8739,104.8812,101.93184,103.35593,99.77302,94.00992,95.14899,95.90559,0
Peru,PER,SE-PRM-ENRR,117.77061,121.2999,116.80022,116.51686,112.89144,111.10479,110.36508,107.35672,101.44142,103.1087,101.4221,0
Peru,PER,SE-SEC-ENRR,67.08959,84.69558,88.07086,90.51896,91.04757,93.40124,94.70003,95.20703,93.43105,97.89767,95.62184,0
Peru,PER,SE-ENR-PRSC-FM-ZS,0,0.97016,1.0019,1.00408,1.00806,1.00328,1.00821,1.00333,0.99022,0.99718,0.99915,0
Peru,PER,SH-DYN-AIDS-ZS,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0
Peru,PER,AG-LND-FRST-K2,779210,761470,753846,752412,750978,749544,748110,746434,744758,743082,741406,739730
Peru,PER,ER-PTD-TOTL-ZS,3.02,4.58,0,0,0,0,0,0,0,0,19.37,0
Peru,PER,ER-H2O-FWTL-ZS,0,0,0,0,0,0,0,0,0.832419257,0,0.832419257,0
Peru,PER,SH-H2O-SAFE-ZS,74.3,79.8,82.8,83.3,83.7,84.2,84.6,85,85.5,85.9,86.3,86.7
Peru,PER,SH-STA-ACSN,52.8,62.9,68.5,69.4,70.3,71.2,72,72.9,73.7,74.6,75.4,76.2
Peru,PER,SP-URB-GROW,2.704907919,1.938052671,1.736738317,1.724264126,1.72569645,1.731893384,1.747871746,1.765566667,1.779488929,1.774026631,1.74871175,0
Peru,PER,EG-USE-PCAP-KG-OE,445.9805528,471.6082173,473.9727695,506.6331438,524.9312479,576.6840566,654.019263,692.7881221,715.61398,708.3306547,0,0
Peru,PER,EN-ATM-CO2E-PC,0.969896124,1.169087406,1.254522601,1.527183943,1.441345465,1.771065546,1.969722449,1.783233144,0,0,0,0
Peru,PER,EG-USE-ELEC-KH-PC,546.3502475,680.1885018,887.6220852,968.1272614,1039.45081,1040.633569,1094.314345,1241.671214,1211.322691,1269.766551,0,0
Peru,PER,NY-GDP-MKTP-CD,25710059622,50980861887,87862091339,1.02E+11,1.22E+11,1.21E+11,1.49E+11,1.71E+11,1.93E+11,2.02E+11,2.03E+11,0
Peru,PER,NY-GDP-MKTP-KD-ZG,-4.982563536,2.694311073,7.528816844,8.518441947,9.143148205,1.04923237,8.45074688,6.452215996,5.950346345,5.770368132,2.35025371,0
Peru,PER,NY-GDP-DEFL-KD-ZG,6261.239559,3.763042887,8.291916816,2.392885553,1.944673847,1.562127742,6.008539289,5.166309438,2.111900776,1.468224657,3.021954609,0
Peru,PER,NV-AGR-TOTL-ZS,0,8.980931528,7.378362551,7.311615977,7.734000105,7.887719041,7.208705016,7.507562745,7.447478565,0,0,0
Peru,PER,NV-IND-TOTL-ZS,0,31.58861116,39.28544652,41.10665061,39.19187643,36.974595,38.41332552,38.94672482,36.79027485,0,0,0
Peru,PER,NV-SRV-TETC-ZS,0,59.43045731,53.33619093,51.58105126,53.07412346,55.13768596,54.37796947,53.54571243,55.76224659,0,0,0
Peru,PER,NE-EXP-GNFS-ZS,16.1251811,16.78706963,29.9721131,30.49845683,28.39296226,25.18603059,26.55976037,29.65525315,27.13245892,24.12713798,22.39869499,0
Peru,PER,NE-IMP-GNFS-ZS,14.1474782,18.79189815,20.85866832,23.37748522,28.0726406,21.23251294,23.45253605,25.58641496,25.14136323,24.71124908,23.92147942,0
Peru,PER,NE-GDI-TOTL-ZS,13.88020562,18.39726317,19.19363431,22.26753527,27.46828639,20.8565553,25.174742,25.73309576,26.19634521,27.792943,26.1748762,0
Peru,PER,GC-REV-XGRT-GD-ZS,12.80800929,18.21590844,20.12109528,20.97070947,20.97366724,18.90387772,20.14540204,20.94398212,21.50503847,0,0,0
Peru,PER,GC-BAL-CASH-GD-ZS,-8.295029311,-2.148235501,1.919204301,1.791637276,2.116053616,-1.140899171,0.500512507,1.31514556,2.031903748,0,0,0
Peru,PER,IC-REG-DURS,0,0,74,74,66.5,40.5,27,26,26,26,26,26
Peru,PER,FS-AST-DOMS-GD-ZS,20.66546669,27.16993642,15.30591899,16.87773425,19.66722211,19.74789139,18.73805327,19.19233165,18.44282333,22.06032142,24.82052099,0
Peru,PER,GC-TAX-TOTL-GD-ZS,11.01600787,12.797573,15.80929517,16.4074684,16.37340057,14.41246892,15.35934689,16.07745518,16.54033548,0,0,0
Peru,PER,MS-MIL-XPND-GD-ZS,2.743338648,1.788969095,1.38565069,1.196397798,1.138713563,1.421482301,1.316841608,1.187281626,1.234128972,1.465725251,1.445637024,0
Peru,PER,IT-CEL-SETS-P2,0.007578529,4.899434925,32.53576937,54.42326978,73.19257415,85.36705031,99.49532906,109.6118145,98.00011004,98.08298127,103.6106575,0
Peru,PER,IT-NET-USER-P2,0,3.076430611,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,0
Peru,PER,TX-VAL-TECH-MF-ZS,0,4.376922513,2.717487193,2.50898344,2.747279926,3.464901876,6.585287534,6.218855148,3.48299745,3.580817823,3.846673323,0
Peru,PER,IQ-SCI-OVRL,0,0,80,78.88888889,80,81.11111111,81.11111111,81.11111111,83.33333333,88.88888889,98.88888889,93.33333333
Peru,PER,TG-VAL-TOTL-GD-ZS,22.80819293,28.33023897,44.54897241,47.4322922,50.15232897,40.24613892,44.32577698,49.32044907,46.54609802,42.5225725,40.31287946,0
Peru,PER,TT-PRI-MRCH-XD-WD,114.1414141,100,171.0926248,186.4097297,178.1058627,173.1584685,214.3867169,242.9979297,232.6521338,217.5194292,205.9010517,0
Peru,PER,DT-DOD-DECT-CD,20292433000,28812916000,29294277000,32239017000,34719590000,37389856000,42153894000,45012108000,54149551000,56661391000,66468654000,0
Peru,PER,DT-TDS-DECT-EX-ZS,11.05448436,27.940799,13.13473793,27.86190858,14.56012025,13.42564569,16.71847252,7.870618121,11.33887426,14.01516187,10.86619264,0
Peru,PER,SM-POP-NETM,0,0,0,-489999,0,0,0,0,-240000,0,0,0
Peru,PER,BX-TRF-PWKR-CD-DT,87000000,717663818.4,1837494274,2130814663,2443644585,2408698137,2533910907,2696961723,2787954663,2707246390,2638979869,0
Peru,PER,BX-KLT-DINV-CD-WD,41000000,809696760,3466531061,5490961307,6923651285,6430652961,8454627588,7664946687,11917886685,9297768037,7884539124,0
Peru,PER,DT-ODA-ALLD-CD,397080000,396840000,463440000,307030000,463020000,441170000,-299530000,598970000,385340000,359790000,324830000,0
Colombia,COL,SP-POP-TOTL,34271563,40403959,43835744,44374647,44901660,45416276,45918101,46406446,46881018,47342363,47791393,48229000
Colombia,COL,SP-POP-GROW,1.906270026,1.457658322,1.262870976,1.22187352,1.180647228,1.139577789,1.098885362,1.057897537,1.017448805,0.979265829,0.944004218,0
Colombia,COL,AG-SRF-TOTL-K2,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141748,1141749,1141749,1141749
Colombia,COL,EN-POP-DNST,30.88919603,36.41636683,39.50945831,39.9951753,40.47017575,40.9340027,41.38630104,41.82644975,42.25418477,42.6699982,43.07471203,0
Colombia,COL,SI-POV-NAHC,0,0,0,0,42,40.3,37.2,34.1,32.7,30.6,28.5,27.8
Colombia,COL,SI-POV-DDAY,0,15.87,20.71,17.39,10.71,9.28,8.06,6.58,7.09,6.12,0,0
Colombia,COL,NY-GNP-ATLS-CD,41685437782,93539833747,1.50E+11,1.80E+11,2.09E+11,2.31E+11,2.54E+11,2.87E+11,3.35E+11,3.68E+11,3.81E+11,0
Colombia,COL,NY-GNP-PCAP-CD,1220,2320,3430,4070,4660,5090,5540,6180,7140,7770,7970,0
Colombia,COL,NY-GNP-MKTP-PP-CD,1.58E+11,2.60E+11,3.79E+11,4.15E+11,4.37E+11,4.49E+11,4.71E+11,5.09E+11,5.42E+11,5.79E+11,6.17E+11,0
Colombia,COL,NY-GNP-PCAP-PP-CD,4620,6440,8640,9350,9740,9890,10260,10970,11560,12240,12910,0
Colombia,COL,SI-DST-FRST-20,0,1.9,2.19,2.42,2.93,3.06,3.19,3.35,3.29,3.35,0,0
Colombia,COL,SP-DYN-LE00-IN,68.29719512,70.98870732,72.49143902,72.7055122,72.90717073,73.09695122,73.27785366,73.45480488,73.63078049,73.80973171,73.99314634,74.18202439
Colombia,COL,SP-DYN-TFRT-IN,2.994,2.389,2.157,2.118,2.08,2.044,2.01,1.978,1.948,1.922,1.897,1.875
Colombia,COL,SP-ADO-TFRT,79.8848,85.107,68.2118,63.685,62.4794,61.2738,60.0682,58.8626,57.657,54.6654,51.6738,0
Colombia,COL,SP-DYN-CONU-ZS,66.1,76.9,0,0,0,0,79.1,0,0,0,0,0
Colombia,COL,SH-STA-BRTC-ZS,80.6,88.3,0,0,0,0,95.6,99.3,99.3,99.05,0,0
Colombia,COL,SH-DYN-MORT,35.1,25.1,20.9,20.3,19.7,19.1,18.5,18,17.4,16.9,16.4,15.9
Colombia,COL,SH-STA-MALN-ZS,0,4.900000095,0,0,0,0,3.400000095,0,0,0,0,0
Colombia,COL,SH-IMM-MEAS,82,88,95,93,95,89,88,88,94,92,91,0
Colombia,COL,SE-PRM-CMPT-ZS,71.6812,94.98594,115.74593,118.5662,119.1839,124.105,0,0,0,0,0,0
Colombia,COL,SE-PRM-ENRR,101.68601,120.91094,128.71629,129.41521,129.49889,129.68515,0,0,0,0,0,0
Colombia,COL,SE-SEC-ENRR,0,69.93158,87.77696,91.60233,93.97066,99.23594,0,0,0,0,0,0
Colombia,COL,SE-ENR-PRSC-FM-ZS,0,1.03794,1.04253,1.0463,1.04366,1.04635,0,0,0,0,0,0
Colombia,COL,SH-DYN-AIDS-ZS,0.1,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0
Colombia,COL,AG-LND-FRST-K2,644170,617984.4,598881.5,595749.4,592617.4,589485.3,586353.2,586086,585818.9,585551.7,585284.6,585017.4
Colombia,COL,ER-PTD-TOTL-ZS,11.58,12.34,0,0,0,0,0,0,0,0,17.37,0
Colombia,COL,ER-H2O-FWTL-ZS,0,0,0,0,0,0,0,0,0.548717949,0,0.548717949,0
Colombia,COL,SH-H2O-SAFE-ZS,88.4,89.9,90.6,90.7,90.8,90.9,91,91.1,91.2,91.3,91.3,91.4
Colombia,COL,SH-STA-ACSN,69,74.6,77.5,78,78.4,78.9,79.3,79.8,80.2,80.6,81.1,81.1
Colombia,COL,SP-URB-GROW,2.676701696,1.885904954,1.662986872,1.617700566,1.57222645,1.526954044,1.482101435,1.436995963,1.3911477,1.348936606,1.309689608,0
Colombia,COL,EG-USE-PCAP-KG-OE,706.7843681,638.8858082,649.3758609,637.5107615,659.610246,676.0428574,679.5303665,673.4343113,673.8293098,668.504126,0,0
Colombia,COL,EN-ATM-CO2E-PC,1.673025884,1.433620205,1.435823423,1.406899642,1.451147307,1.484764251,1.711390678,1.560629099,0,0,0,0
Colombia,COL,EG-USE-ELEC-KH-PC,841.8641426,829.398921,947.1266189,974.385216,974.2178797,1049.976004,1077.984475,1121.395937,1149.953698,1177.106432,0,0
Colombia,COL,NY-GDP-MKTP-CD,40274204595,99886577576,1.63E+11,2.07E+11,2.44E+11,2.34E+11,2.87E+11,3.35E+11,3.70E+11,3.80E+11,3.78E+11,0
Colombia,COL,NY-GDP-MKTP-KD-ZG,6.042038478,4.419993,6.697515258,6.900627655,3.546804886,1.651549245,3.971800705,6.589511516,4.043943806,4.936289501,4.552500992,0
Colombia,COL,NY-GDP-DEFL-KD-ZG,26.10513922,31.76134759,5.775091062,5.039757332,7.555699507,3.407906932,3.856258895,6.725211717,2.988986956,1.897796826,1.826110832,0
Colombia,COL,NV-AGR-TOTL-ZS,16.74809279,8.949563115,8.085936494,7.829878875,7.515543386,7.466255037,7.098480371,6.848857138,6.326706233,5.960695318,6.27599761,0
Colombia,COL,NV-IND-TOTL-ZS,37.88955007,29.42246382,33.79623406,33.69277052,35.48748207,34.49736659,34.95747643,37.57691743,37.78516743,37.19615792,36.00826452,0
Colombia,COL,NV-SRV-TETC-ZS,45.36235714,61.62797307,58.11782945,58.47735061,56.99697454,58.03637837,57.94404319,55.57422543,55.88812634,56.84314676,57.71573787,0
Colombia,COL,NE-EXP-GNFS-ZS,20.56542915,15.91513972,17.63749746,16.53923243,17.78948399,16.03080966,15.93598373,18.7361065,18.25876189,17.61531389,16.03830976,0
Colombia,COL,NE-IMP-GNFS-ZS,14.82095023,16.75194575,20.53644458,19.79066142,20.26257741,18.24919201,17.76486262,19.9327627,20.0373359,20.22084964,21.4378855,0
Colombia,COL,NE-GDI-TOTL-ZS,18.50394236,14.89562703,22.40308624,23.02701173,23.48720128,22.44004225,22.12620476,23.87634015,23.85252318,24.1685756,25.95205726,0
Colombia,COL,GC-REV-XGRT-GD-ZS,0,15.49435003,0,0,21.74031471,20.82183933,21.54021864,23.45899961,26.42536167,25.55009981,0,0
Colombia,COL,GC-BAL-CASH-GD-ZS,0,-3.122294428,0,0,-5.805391061,-7.265037748,-4.681888068,-1.330603893,2.51624805,-5.50365197,0,0
Colombia,COL,IC-REG-DURS,0,0,41,40,34,18,10,10,11,11,11,11
Colombia,COL,FS-AST-DOMS-GD-ZS,36.44643828,30.38358428,51.68353286,52.56956375,55.47651849,62.00724235,65.98855726,65.1436764,69.57470856,69.84241187,71.05902123,0
Colombia,COL,GC-TAX-TOTL-GD-ZS,0,11.21975465,0,0,12.93561089,12.59804283,12.12291356,14.5554015,13.27213319,13.3548701,0,0
Colombia,COL,MS-MIL-XPND-GD-ZS,2.209794859,3.031683539,3.276130639,3.266739663,3.709744276,3.863294541,3.631148564,3.072783411,3.166777069,3.289935896,3.136009691,0
Colombia,COL,IT-CEL-SETS-P2,0,5.656428656,67.88728318,76.27493489,91.61012359,92.04640981,95.76455258,98.13425332,102.8549384,104.0845439,113.0811454,0
Colombia,COL,IT-NET-USER-P2,0,2.207532993,15.34167454,21.8,25.6,30,36.5,40.35091575,48.98,51.7,52.57,0
Colombia,COL,TX-VAL-TECH-MF-ZS,0,7.740420729,4.075887763,2.909197078,3.723762877,5.220021659,5.056319809,4.327384992,5.189986574,7.393976584,7.711730243,0
Colombia,COL,IQ-SCI-OVRL,0,0,75.55555556,85.55555556,82.22222222,85.55555556,84.44444444,84.44444444,84.44444444,81.11111111,81.11111111,84.44443333
Colombia,COL,TG-VAL-TOTL-GD-ZS,30.67968722,24.60690975,31.09238303,30.31989096,31.68044293,28.12000181,27.9420944,33.13729447,32.23852908,31.10135165,31.45653906,0
Colombia,COL,TT-PRI-MRCH-XD-WD,81.25,100,117.6054621,129.5018097,137.4537107,130.9083778,149.4330043,167.7031418,167.7030686,161.1432537,145.9209946,0
Colombia,COL,DT-DOD-DECT-CD,17404181000,33231065000,37636042000,43421210000,46270701000,53054461000,63819389000,73582484000,76557950000,89264623000,1.02E+11,0
Colombia,COL,DT-TDS-DECT-EX-ZS,43.32630179,29.79613265,33.33586085,23.05834761,17.18858494,21.60406763,20.2665308,15.12665423,21.17883253,14.01779115,19.47109099,0
Colombia,COL,SM-POP-NETM,0,0,0,-143000,0,0,0,0,-144998,0,0,0
Colombia,COL,BX-TRF-PWKR-CD-DT,495000000,1610122925,3899159914,4460194477,4826851232,4124862554,4030846326,4101315891,4018674668,4449831680,4165731073,0
Colombia,COL,BX-KLT-DINV-CD-WD,500000000,2436459923,6750618035,8885767540,10564672091,8034594780,6429943091,14647755354,15039372277,16208664127,16151013402,0
Colombia,COL,DT-ODA-ALLD-CD,88540000,185940000,1005240000,722780000,972010000,1059450000,674700000,1013780000,762970000,854090000,1221310000,0
Mexico,MEX,SP-POP-TOTL,85609404,102808590,111382857,113139374,114972821,116815612,118617542,120365271,122070963,123740109,125385833,127017000
Mexico,MEX,SP-POP-GROW,2.014994081,1.511256292,1.478745671,1.564702817,1.607530437,1.590096455,1.530765872,1.462665986,1.407149514,1.358093141,1.321217635,0
Mexico,MEX,AG-SRF-TOTL-K2,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380
Mexico,MEX,EN-POP-DNST,44.03889195,52.88643741,57.29718203,58.20076339,59.14391883,60.09188096,61.01882353,61.9178842,62.79532035,63.65395663,64.50054425,0
Mexico,MEX,SI-POV-NAHC,0,0,0,0,49,0,52,0,51.6,0,53.2,0
Mexico,MEX,SI-POV-DDAY,0,11,3.29,0,3.8,0,3.8,0,2.68,0,0,0
Mexico,MEX,NY-GNP-ATLS-CD,2.36E+11,5.91E+11,9.22E+11,1.00E+12,1.07E+12,9.89E+11,1.03E+12,1.07E+12,1.17E+12,1.20E+12,1.24E+12,0
Mexico,MEX,NY-GNP-PCAP-CD,2750,5750,8280,8840,9350,8460,8650,8870,9560,9720,9870,0
